Timestamp,VehicleID,Gear,EngineRPM,EngineTemp,OilPressure,Vibration
1/4/2024 1:02,VH_24,3,1958,81.2,47.8,0.98
1/4/2024 1:03,VH_50,1,2375,85.6,45.8,1.13
1/4/2024 1:04,VH_22,2,2591,78.1,47.7,1.15
1/4/2024 1:05,VH_29,2,1831,97.7,45.3,0.94
1/4/2024 1:06,VH_22,4,2713,84.1,41.6,1.07
1/4/2024 1:07,VH_44,1,2161,59.4,39.4,0.91
1/4/2024 1:08,VH_9,4,1907,114.6,43.7,1.26
1/4/2024 1:09,VH_37,3,2427,84.3,41.2,0.93
1/4/2024 1:10,VH_10,2,2066,84.2,44.4,0.96
1/4/2024 1:11,VH_36,5,2175,106.7,42.5,0.91
1/4/2024 1:12,VH_37,5,2078,77.9,47.1,0.85
1/4/2024 1:13,VH_28,1,1954,101.4,45.2,1.41
1/4/2024 1:14,VH_28,1,2417,84.1,47.2,1.1
1/4/2024 1:15,VH_42,5,2114,76.8,47.2,1.01
1/4/2024 1:16,VH_43,1,1769,107.1,44.1,0.9
1/4/2024 1:17,VH_21,2,2365,99.2,44.4,1.22
1/4/2024 1:18,VH_24,3,1838,99.2,47.5,0.89
1/4/2024 1:19,VH_42,3,1854,93.7,57.2,1.02
1/4/2024 1:20,VH_40,4,2557,96,40.1,1.44
1/4/2024 1:21,VH_2,2,1841,77.7,45.2,0.81
1/4/2024 1:22,VH_8,1,1505,91.1,39,1.11
1/4/2024 1:23,VH_48,1,2386,80.7,44.9,1.06
1/4/2024 1:24,VH_27,4,2108,76.1,41.6,1.11
1/4/2024 1:25,VH_22,4,2134,94.1,44.4,0.94
1/4/2024 1:26,VH_37,1,2105,101.6,45.8,0.88
1/4/2024 1:27,VH_27,1,2269,86.2,42.6,1.05
1/4/2024 1:28,VH_29,2,1974,87.9,36.1,0.91
1/4/2024 1:29,VH_3,4,2642,78.6,52.1,0.53
1/4/2024 1:30,VH_44,2,1757,90.1,49.2,0.84
1/4/2024 1:31,VH_13,1,2333,97.6,44.3,0.94
1/4/2024 1:32,VH_45,5,2392,97.9,40.5,0.78
1/4/2024 1:33,VH_10,5,1972,95.5,45.4,1.03
1/4/2024 1:34,VH_36,1,1892,83.8,46.8,0.85
1/4/2024 1:35,VH_9,4,2505,83.5,48.9,0.99
1/4/2024 1:36,VH_27,5,1902,98,49.3,1.43
1/4/2024 1:37,VH_34,4,2018,98.1,50.3,1.25
1/4/2024 1:38,VH_1,5,2466,88.3,36.3,1.12
1/4/2024 1:39,VH_32,4,2210,85.7,43.5,1.36
1/4/2024 1:40,VH_25,5,1660,101.7,50,0.99
1/4/2024 1:41,VH_29,4,2724,86.4,40.4,0.99
1/4/2024 1:42,VH_7,2,2040,97.5,51.1,0.79
1/4/2024 1:43,VH_49,4,2079,88.6,54.1,1.26
1/4/2024 1:44,VH_3,2,2276,79.5,51,1.39
1/4/2024 1:45,VH_20,2,2387,106.1,48.3,1.18
1/4/2024 1:46,VH_20,1,2788,91.2,42.8,1.28
1/4/2024 1:47,VH_30,2,1701,82.9,46.4,0.45
1/4/2024 1:48,VH_35,3,2447,76.1,38.3,1.47
1/4/2024 1:49,VH_35,2,2422,77.1,41.1,0.98
1/4/2024 1:50,VH_49,4,2158,86.3,41.4,1.47
1/4/2024 1:51,VH_39,2,2436,109.3,45.3,1.35
1/4/2024 1:52,VH_27,4,2480,84.2,43,1.15
1/4/2024 1:53,VH_26,4,1785,104.5,46.3,0.93
1/4/2024 1:54,VH_14,3,2724,88.7,49.4,1.03
1/4/2024 1:55,VH_17,2,1732,78.2,41.5,0.62
1/4/2024 1:56,VH_18,2,1859,85.3,45.7,1.19
1/4/2024 1:57,VH_45,5,2121,77.2,42.9,0.49
1/4/2024 1:58,VH_29,5,2777,81.4,46,0.94
1/4/2024 1:59,VH_20,1,2107,81.1,48.4,1.31
1/4/2024 2:00,VH_27,4,2190,71,49.6,1.14
1/4/2024 2:01,VH_18,3,2629,105.1,48.4,0.69
1/4/2024 2:02,VH_4,5,2109,92.1,47.1,0.73
1/4/2024 2:03,VH_1,2,1846,83.1,37.9,0.88
1/4/2024 2:04,VH_50,1,2074,92.2,39.6,1.02
1/4/2024 2:05,VH_1,3,2611,81.6,40.9,1.18
1/4/2024 2:06,VH_26,2,2221,63.3,46.8,1.12
1/4/2024 2:07,VH_45,2,2779,119.6,38.5,0.79
1/4/2024 2:08,VH_20,4,2421,91.9,46.7,1.12
1/4/2024 2:09,VH_23,4,2006,84.1,46.3,1.15
1/4/2024 2:10,VH_10,5,2215,70.7,35.3,1.1
1/4/2024 2:11,VH_11,5,1944,75.1,39.6,1.5
1/4/2024 2:12,VH_41,2,1999,106.5,50.2,1.15
1/4/2024 2:13,VH_41,2,3543,105,48.5,1.19
1/4/2024 2:14,VH_5,5,2505,97.5,40.7,1.38
1/4/2024 2:15,VH_1,5,2458,78.8,39.8,1.17
1/4/2024 2:16,VH_17,2,2013,105.1,32.7,0.89
1/4/2024 2:17,VH_22,3,2670,94.5,52.4,1.25
1/4/2024 2:18,VH_34,2,2529,96.5,45.2,0.92
1/4/2024 2:19,VH_45,3,2764,94.5,54.4,0.8
1/4/2024 2:20,VH_41,3,2749,74.9,44,0.82
1/4/2024 2:21,VH_29,2,1756,78,46.4,1.25
1/4/2024 2:22,VH_4,1,1867,84.9,49.5,1.12
1/4/2024 2:23,VH_5,5,1898,96.4,53.2,1.21
1/4/2024 2:24,VH_11,4,1916,76.2,47.5,1.13
1/4/2024 2:25,VH_21,2,2297,88.2,45,1.04
1/4/2024 2:26,VH_35,3,2029,88.2,45.1,1.06
1/4/2024 2:27,VH_12,2,2821,97.9,39.8,1.12
1/4/2024 2:28,VH_26,5,2771,96.7,43.1,0.88
1/4/2024 2:29,VH_19,3,2198,79.9,45.3,0.74
1/4/2024 2:30,VH_45,4,2786,104.5,51.9,0.9
1/4/2024 2:31,VH_7,4,2646,78.4,42.8,1.11
1/4/2024 2:32,VH_47,4,2064,100.9,50.3,0.87
1/4/2024 2:33,VH_7,1,1597,84.5,44.6,1.43
1/4/2024 2:34,VH_26,3,2134,91.6,51.2,1.09
1/4/2024 2:35,VH_40,3,2006,92.3,48.4,1.02
1/4/2024 2:36,VH_5,1,2261,92,48,0.88
1/4/2024 2:37,VH_21,3,2226,96.7,49.9,1.18
1/4/2024 2:38,VH_14,1,2218,93.9,49.2,0.76
1/4/2024 2:39,VH_4,2,2357,97.8,50.3,1.06
1/4/2024 2:40,VH_23,5,1836,94.6,55.7,0.91
1/4/2024 2:41,VH_42,4,2323,77.4,53.1,1.02
1/4/2024 2:42,VH_20,1,2068,92.7,47.3,1.1
1/4/2024 2:43,VH_15,1,2259,84.4,42.8,0.77
1/4/2024 2:44,VH_50,1,2487,78.9,46.8,0.67
1/4/2024 2:45,VH_45,2,1832,87.1,35.4,0.81
1/4/2024 2:46,VH_29,1,2115,91.8,49.1,1.18
1/4/2024 2:47,VH_8,5,2164,92.5,39.7,1.07
1/4/2024 2:48,VH_41,5,2045,100.6,50.6,0.92
1/4/2024 2:49,VH_48,4,2469,103.1,54.9,1.39
1/4/2024 2:50,VH_19,2,1983,93.4,37.7,1.26
1/4/2024 2:51,VH_48,5,2033,95.2,44.7,1.21
1/4/2024 2:52,VH_39,3,1987,91,39.7,0.86
1/4/2024 2:53,VH_46,3,2527,97.7,36.4,1.21
1/4/2024 2:54,VH_28,3,2052,94.9,44.5,1.07
1/4/2024 2:55,VH_46,1,2338,89.5,48.2,0.86
1/4/2024 2:56,VH_27,1,2792,111.5,48.8,0.98
1/4/2024 2:57,VH_4,3,2177,84.5,45.8,0.79
1/4/2024 2:58,VH_15,4,2533,104.5,36.7,0.86
1/4/2024 2:59,VH_35,4,2701,76.5,45.6,0.77
1/4/2024 3:00,VH_37,1,2508,98.1,37.5,1.19
1/4/2024 3:01,VH_1,3,2194,104.4,37.9,0.99
1/4/2024 3:02,VH_3,4,2392,70.9,40,0.81
1/4/2024 3:03,VH_47,1,1813,91.4,50.2,1.1
1/4/2024 3:04,VH_24,3,1965,97.2,47.7,1
1/4/2024 3:05,VH_27,2,2018,92.5,46.6,1.21
1/4/2024 3:06,VH_40,3,2872,93.8,40.7,1.03
1/4/2024 3:07,VH_36,3,1956,91.4,43.1,0.71
1/4/2024 3:08,VH_34,5,1951,79.1,38.1,0.9
1/4/2024 3:09,VH_29,5,1886,113.7,51.8,0.77
1/4/2024 3:10,VH_24,2,2367,85,56,1.11
1/4/2024 3:11,VH_24,2,2242,94.3,47.8,1.22
1/4/2024 3:12,VH_42,3,2526,83.5,48.7,0.69
1/4/2024 3:13,VH_4,4,2401,67.2,44.2,0.98
1/4/2024 3:14,VH_3,2,1785,80.8,36.9,1.23
1/4/2024 3:15,VH_34,3,1957,75.5,40.8,0.69
1/4/2024 3:16,VH_49,1,2609,100.9,42.7,0.91
1/4/2024 3:17,VH_23,5,2139,83.9,43.1,1
1/4/2024 3:18,VH_23,4,2556,84.9,41.9,1.21
1/4/2024 3:19,VH_45,3,2155,79.4,45.2,1.11
1/4/2024 3:20,VH_5,1,1909,90.9,40.7,1.15
1/4/2024 3:21,VH_31,5,2109,82.8,55.8,1.12
1/4/2024 3:22,VH_41,1,1909,99.9,38.2,0.93
1/4/2024 3:23,VH_6,3,2030,93,49.4,1.33
1/4/2024 3:24,VH_37,2,2260,84.3,43.7,0.87
1/4/2024 3:25,VH_10,5,2353,98.5,47.3,0.44
1/4/2024 3:26,VH_40,1,1722,90.1,47.5,0.64
1/4/2024 3:27,VH_7,2,2194,90.2,45.8,0.98
1/4/2024 3:28,VH_39,4,2024,75.4,39.3,0.93
1/4/2024 3:29,VH_38,3,2005,89.3,43.3,0.89
1/4/2024 3:30,VH_21,3,2239,93.2,45.8,1.03
1/4/2024 3:31,VH_20,5,2034,103.3,45.5,1.24
1/4/2024 3:32,VH_3,1,2614,82.5,39.9,1.09
1/4/2024 3:33,VH_22,4,2556,112.8,51.5,1.13
1/4/2024 3:34,VH_47,5,2554,95.6,32.5,0.78
1/4/2024 3:35,VH_4,5,2051,74.8,43.7,0.9
1/4/2024 3:36,VH_28,1,1911,81.5,40.4,1.14
1/4/2024 3:37,VH_12,4,2224,104.2,45.9,1.02
1/4/2024 3:38,VH_38,1,2154,102.4,50.1,1.1
1/4/2024 3:39,VH_36,3,2017,90.2,38,1.12
1/4/2024 3:40,VH_47,2,1847,91.5,56.8,1.03
1/4/2024 3:41,VH_41,3,2187,78.4,46,1.32
1/4/2024 3:42,VH_5,3,2078,103.2,46.9,0.89
1/4/2024 3:43,VH_13,5,2406,80.1,37.8,0.84
1/4/2024 3:44,VH_23,3,2399,98.4,44.8,0.65
1/4/2024 3:45,VH_50,4,2530,103.5,49.9,1.15
1/4/2024 3:46,VH_30,3,1822,90.5,46,0.89
1/4/2024 3:47,VH_37,4,2320,99.7,45.7,1.25
1/4/2024 3:48,VH_25,1,1981,108.5,44.7,1.05
1/4/2024 3:49,VH_48,5,1833,92.7,38.1,0.93
1/4/2024 3:50,VH_27,4,2071,88.2,38.1,0.79
1/4/2024 3:51,VH_14,3,2520,89.3,50.8,1.17
1/4/2024 3:52,VH_48,5,2088,82.6,49.4,0.99
1/4/2024 3:53,VH_47,5,2669,82.3,50.2,1.05
1/4/2024 3:54,VH_36,4,2364,94.4,40.9,1.12
1/4/2024 3:55,VH_39,4,2081,88.4,44.2,1.05
1/4/2024 3:56,VH_16,2,2548,93.3,51.2,0.83
1/4/2024 3:57,VH_22,2,2333,75.1,38.9,1.1
1/4/2024 3:58,VH_21,5,1920,89.1,50.6,1.16
1/4/2024 3:59,VH_21,2,2757,100.3,42.1,1.07
1/4/2024 4:00,VH_8,3,2277,78.8,40.7,1.13
1/4/2024 4:01,VH_49,1,2205,90.2,44.8,1.15
1/4/2024 4:02,VH_16,5,1943,71.5,39.4,0.92
1/4/2024 4:03,VH_31,1,2553,76.9,35.5,0.91
1/4/2024 4:04,VH_42,2,2355,98.1,45.4,1.45
1/4/2024 4:05,VH_10,4,2388,86.9,47.7,1.27
1/4/2024 4:06,VH_32,5,2047,108.2,51.1,0.99
1/4/2024 4:07,VH_34,2,2450,94.3,48,1.14
1/4/2024 4:08,VH_9,3,2473,95.3,54.8,0.81
1/4/2024 4:09,VH_17,5,1999,79.2,51.8,0.88
1/4/2024 4:10,VH_11,5,1774,86.1,48.7,0.75
1/4/2024 4:11,VH_32,4,2374,82.7,47.3,1.06
1/4/2024 4:12,VH_10,5,1727,79.3,51.2,1.06
1/4/2024 4:13,VH_22,4,2245,96.6,33.9,1.22
1/4/2024 4:14,VH_17,2,2065,98.6,42.6,0.96
1/4/2024 4:15,VH_4,3,2565,94,35.7,1.21
1/4/2024 4:16,VH_48,3,2082,81.7,48.3,1.13
1/4/2024 4:17,VH_47,5,2532,93.3,41.3,1.49
1/4/2024 4:18,VH_25,5,2045,70.9,60.1,1.33
1/4/2024 4:19,VH_21,2,2499,103.2,42.4,1.3
1/4/2024 4:20,VH_37,4,2818,77,45.5,1.17
1/4/2024 4:21,VH_38,3,1879,78.8,43,0.82
1/4/2024 4:22,VH_49,4,2287,91.2,42.6,1.06
1/4/2024 4:23,VH_1,2,3024,92,38.8,1.45
1/4/2024 4:24,VH_25,3,2219,89.3,38.6,1.1
1/4/2024 4:25,VH_36,3,2218,78.9,34.1,0.84
1/4/2024 4:26,VH_17,1,2436,101.3,47.7,1.07
1/4/2024 4:27,VH_41,2,2212,73.1,42.9,0.8
1/4/2024 4:28,VH_24,2,1687,75.2,54.7,0.83
1/4/2024 4:29,VH_2,1,2539,88.9,38.8,1.08
1/4/2024 4:30,VH_40,4,1599,77.4,52.4,1.15
1/4/2024 4:31,VH_15,1,2074,102.2,52.9,0.84
1/4/2024 4:32,VH_32,2,2562,78.2,51.4,0.89
1/4/2024 4:33,VH_39,4,2093,105.6,46.2,0.71
1/4/2024 4:34,VH_6,3,1991,100.4,43.3,0.97
1/4/2024 4:35,VH_1,1,2463,102.4,51.4,0.61
1/4/2024 4:36,VH_47,4,1944,108.9,41,0.94
1/4/2024 4:37,VH_23,4,1833,90.8,46.4,1.02
1/4/2024 4:38,VH_39,4,2282,79.9,44.8,0.65
1/4/2024 4:39,VH_17,1,2145,89,40.5,0.8
1/4/2024 4:40,VH_34,3,1826,84.3,46.4,0.99
1/4/2024 4:41,VH_41,4,2391,82.9,48.7,0.96
1/4/2024 4:42,VH_29,1,2339,91.5,40.3,0.97
1/4/2024 4:43,VH_9,2,2092,86.9,47.3,1.06
1/4/2024 4:44,VH_13,1,2112,82.5,33.9,0.67
1/4/2024 4:45,VH_6,1,2341,87.5,39.8,1.14
1/4/2024 4:46,VH_6,1,2557,95.5,42.7,0.94
1/4/2024 4:47,VH_20,4,2115,99.6,46.8,0.88
1/4/2024 4:48,VH_3,1,2396,74,49.3,0.63
1/4/2024 4:49,VH_17,2,2369,87,45.4,0.95
1/4/2024 4:50,VH_49,4,2463,88.6,47.8,1.1
1/4/2024 4:51,VH_12,2,2211,78.2,44.2,1.03
1/4/2024 4:52,VH_48,5,1926,88.8,47,1.03
1/4/2024 4:53,VH_47,1,2061,91.5,46.8,0.93
1/4/2024 4:54,VH_45,4,2302,95.2,42.5,0.99
1/4/2024 4:55,VH_1,4,2745,90.8,43.2,0.78
1/4/2024 4:56,VH_17,1,2054,81.2,48,1
1/4/2024 4:57,VH_3,3,2441,110.1,54.1,0.9
1/4/2024 4:58,VH_26,3,2101,98.3,51,0.78
1/4/2024 4:59,VH_15,2,2233,95.5,39.4,1.15
1/4/2024 5:00,VH_36,1,2654,100,39.4,0.68
1/4/2024 5:01,VH_32,1,2429,92.4,42.3,1.1
1/4/2024 5:02,VH_32,5,1827,102.9,45.5,1.12
1/4/2024 5:03,VH_4,3,2028,90.6,45.2,0.89
1/4/2024 5:04,VH_18,3,2576,90,51.2,1.21
1/4/2024 5:05,VH_49,1,2242,96.4,51.5,0.89
1/4/2024 5:06,VH_19,2,1855,105.8,45,0.88
1/4/2024 5:07,VH_43,1,1954,105.1,43.9,0.76
1/4/2024 5:08,VH_35,2,2411,95.9,47.6,1
1/4/2024 5:09,VH_40,3,2498,95.2,50.3,0.81
1/4/2024 5:10,VH_14,5,2205,97,47.8,0.84
1/4/2024 5:11,VH_33,4,2942,99.9,42.8,0.99
1/4/2024 5:12,VH_14,3,2447,103,41.9,1
1/4/2024 5:13,VH_34,2,2126,87.6,39.4,1.25
1/4/2024 5:14,VH_4,1,1955,103.2,46,1.19
1/4/2024 5:15,VH_24,3,1907,93.4,48.1,1.11
1/4/2024 5:16,VH_29,5,2300,96.5,48.7,0.97
1/4/2024 5:17,VH_19,2,2053,103.8,50.8,0.92
1/4/2024 5:18,VH_6,1,2702,97.5,52.4,0.99
1/4/2024 5:19,VH_33,4,2639,99.2,38.1,0.89
1/4/2024 5:20,VH_49,2,2389,86.1,47,0.86
1/4/2024 5:21,VH_40,1,1846,105,47.2,0.98
1/4/2024 5:22,VH_19,4,1998,97,44.6,0.82
1/4/2024 5:23,VH_1,1,2576,91.3,40.9,0.84
1/4/2024 5:24,VH_5,4,2031,101,52.2,1.19
1/4/2024 5:25,VH_27,4,2536,115.9,42.1,0.72
1/4/2024 5:26,VH_16,4,2342,78.3,34,0.79
1/4/2024 5:27,VH_6,1,2215,82,45.1,1.25
1/4/2024 5:28,VH_40,4,1989,116.9,43.8,0.92
1/4/2024 5:29,VH_13,2,2171,94.3,54.3,1.28
1/4/2024 5:30,VH_48,5,2256,91.9,47.4,0.77
1/4/2024 5:31,VH_35,5,2509,88.8,43.5,1.01
1/4/2024 5:32,VH_19,4,1934,102.1,44,1.15
1/4/2024 5:33,VH_12,5,2121,116.1,44,0.82
1/4/2024 5:34,VH_16,5,2213,83.3,56.1,1.33
1/4/2024 5:35,VH_43,4,2398,89,48.4,0.92
1/4/2024 5:36,VH_10,4,1927,86.5,38,1.1
1/4/2024 5:37,VH_25,2,1805,97.3,43.8,0.86
1/4/2024 5:38,VH_20,3,2402,102.2,44.9,1.3
1/4/2024 5:39,VH_31,1,1744,106.2,39.5,1.06
1/4/2024 5:40,VH_4,4,2585,97.7,36.1,1.42
1/4/2024 5:41,VH_44,4,2153,115.2,48,1.24
1/4/2024 5:42,VH_23,5,1735,84.3,41,1.17
1/4/2024 5:43,VH_2,2,2055,81.7,51.2,0.81
1/4/2024 5:44,VH_22,5,2313,104.7,45,1.02
1/4/2024 5:45,VH_37,4,2040,91.2,42.6,0.94
1/4/2024 5:46,VH_8,4,2206,76.2,32.9,1.01
1/4/2024 5:47,VH_7,5,2422,86.8,51.1,1.03
1/4/2024 5:48,VH_14,4,2139,92.6,46.5,0.82
1/4/2024 5:49,VH_3,3,1918,83.5,42.8,0.97
1/4/2024 5:50,VH_50,1,2110,79.9,40.5,0.98
1/4/2024 5:51,VH_16,1,2624,87.9,53,0.8
1/4/2024 5:52,VH_19,1,2705,79.4,39.7,1.16
1/4/2024 5:53,VH_18,3,1594,96.4,43.2,1.04
1/4/2024 5:54,VH_16,4,2527,70.6,47.8,1.16
1/4/2024 5:55,VH_8,5,2275,90.9,52.3,1.1
1/4/2024 5:56,VH_33,2,2477,95.2,43.9,0.66
1/4/2024 5:57,VH_49,4,2034,89.1,41.3,0.83
1/4/2024 5:58,VH_12,3,1669,100.9,44.5,1.33
1/4/2024 5:59,VH_11,3,2375,76.3,49.5,1.16
1/4/2024 6:00,VH_5,1,1917,83,50.6,0.68
1/4/2024 6:01,VH_27,4,1783,86.7,38.1,1.09
1/4/2024 6:02,VH_12,1,1804,97.1,45.6,0.83
1/4/2024 6:03,VH_17,2,2380,92.2,37.8,0.58
1/4/2024 6:04,VH_6,1,2241,111.4,49.4,1.33
1/4/2024 6:05,VH_33,2,2434,81.9,47.1,1.02
1/4/2024 6:06,VH_5,3,2400,76.1,40.4,1.04
1/4/2024 6:07,VH_28,1,2073,107.9,52.7,0.75
1/4/2024 6:08,VH_14,1,2178,75.7,46.7,0.77
1/4/2024 6:09,VH_5,5,2046,96.8,46.1,0.68
1/4/2024 6:10,VH_33,3,2136,80.2,44.1,1.28
1/4/2024 6:11,VH_50,5,1909,69.3,45,0.67
1/4/2024 6:12,VH_48,2,2317,86.3,43.1,1.32
1/4/2024 6:13,VH_41,2,2522,99,41.3,0.8
1/4/2024 6:14,VH_19,3,1955,77.8,51.1,0.75
1/4/2024 6:15,VH_22,2,2584,95.8,42.5,0.99
1/4/2024 6:16,VH_5,3,2234,97.6,42.4,0.86
1/4/2024 6:17,VH_2,2,2272,77.3,44.4,1.02
1/4/2024 6:18,VH_30,4,1690,87.7,52.1,0.82
1/4/2024 6:19,VH_47,1,1657,105.8,50.7,0.94
1/4/2024 6:20,VH_39,4,2243,96.5,43,0.85
1/4/2024 6:21,VH_4,3,2436,87.4,51.1,1.17
1/4/2024 6:22,VH_33,3,1998,94.2,45.5,1.1
1/4/2024 6:23,VH_13,4,2701,83.1,40.8,1.05
1/4/2024 6:24,VH_20,1,2420,101.1,42.6,1.21
1/4/2024 6:25,VH_7,1,1927,101.1,51.9,1.05
1/4/2024 6:26,VH_15,5,2209,91.2,55.4,1.04
1/4/2024 6:27,VH_23,2,2943,92.3,46.6,0.98
1/4/2024 6:28,VH_14,5,1827,80,42.2,0.86
1/4/2024 6:29,VH_23,1,2358,76.5,44.4,0.86
1/4/2024 6:30,VH_19,4,2103,86.2,41.2,1.03
1/4/2024 6:31,VH_29,2,2412,89.1,41.9,1.2
1/4/2024 6:32,VH_20,4,2580,100.6,41.4,1.11
1/4/2024 6:33,VH_29,5,2084,99.2,44.6,1.11
1/4/2024 6:34,VH_24,3,2535,91.8,45.6,0.78
1/4/2024 6:35,VH_18,4,2866,101.9,44.3,1.1
1/4/2024 6:36,VH_10,5,2219,80.6,43.9,0.92
1/4/2024 6:37,VH_41,5,2435,100.8,48.8,1.04
1/4/2024 6:38,VH_8,5,2022,82.1,43.9,1.11
1/4/2024 6:39,VH_26,3,2205,102.4,44.2,0.77
1/4/2024 6:40,VH_29,3,2146,89.9,44.1,1.03
1/4/2024 6:41,VH_10,3,2439,70,52.7,1.05
1/4/2024 6:42,VH_17,2,2561,97.3,42.5,1.2
1/4/2024 6:43,VH_2,3,2167,98.1,48,0.9
1/4/2024 6:44,VH_6,3,2660,85.4,41.3,0.99
1/4/2024 6:45,VH_5,3,2659,86.3,46.7,1.03
1/4/2024 6:46,VH_28,4,2454,88.4,47.7,0.9
1/4/2024 6:47,VH_41,3,2045,70.7,50.4,0.89
1/4/2024 6:48,VH_5,2,2016,66.4,43.1,0.89
1/4/2024 6:49,VH_18,5,1956,103,39.4,0.97
1/4/2024 6:50,VH_26,4,2484,81.8,41.1,1.35
1/4/2024 6:51,VH_20,1,1836,108.6,49.8,0.98
1/4/2024 6:52,VH_41,3,2403,103.7,55.4,1.1
1/4/2024 6:53,VH_49,5,1875,105.7,49.2,1.01
1/4/2024 6:54,VH_27,5,2447,83.5,38.7,0.94
1/4/2024 6:55,VH_49,4,2205,73.9,49,1
1/4/2024 6:56,VH_12,1,2600,79.1,40.3,1.15
1/4/2024 6:57,VH_7,2,2542,85.5,43.3,0.99
1/4/2024 6:58,VH_3,5,2630,66.3,45.9,0.97
1/4/2024 6:59,VH_10,5,2638,85.2,46.8,0.95
1/4/2024 7:00,VH_34,5,2243,88,45.3,0.8
1/4/2024 7:01,VH_25,5,1852,77.1,42,1.21
1/4/2024 7:02,VH_35,4,1884,79.6,50.3,0.91
1/4/2024 7:03,VH_16,1,1573,87.8,42.4,1.29
1/4/2024 7:04,VH_2,5,1874,93.6,51.3,1.05
1/4/2024 7:05,VH_24,2,2220,81.1,38.2,1.28
1/4/2024 7:06,VH_10,2,2032,92.9,46.1,0.96
1/4/2024 7:07,VH_38,3,2145,91.4,38.9,0.85
1/4/2024 7:08,VH_22,5,2347,90.5,40.8,1.21
1/4/2024 7:09,VH_26,5,2108,83.5,42.4,0.89
1/4/2024 7:10,VH_43,5,1863,76.7,52.6,1.26
1/4/2024 7:11,VH_39,5,2184,107,51.5,1.12
1/4/2024 7:12,VH_27,5,1930,96.3,49.4,1.29
1/4/2024 7:13,VH_29,2,2118,100.1,45.2,0.8
1/4/2024 7:14,VH_47,1,2602,89.2,45.9,1.19
1/4/2024 7:15,VH_38,1,2118,88.4,51.3,0.85
1/4/2024 7:16,VH_20,3,2731,94.9,48.5,0.52
1/4/2024 7:17,VH_27,2,2629,71.7,45.1,1.18
1/4/2024 7:18,VH_41,5,2026,78.9,52.4,1
1/4/2024 7:19,VH_20,1,1866,82,49.1,1.19
1/4/2024 7:20,VH_44,4,2184,85.5,46.2,1.02
1/4/2024 7:21,VH_19,4,2545,81.2,42.7,1
1/4/2024 7:22,VH_20,4,2052,93.3,42.3,1.3
1/4/2024 7:23,VH_35,5,2472,90.8,43.3,1.02
1/4/2024 7:24,VH_47,5,2562,103.9,47.3,0.9
1/4/2024 7:25,VH_2,3,1967,114.7,49.2,0.98
1/4/2024 7:26,VH_30,3,1997,77.4,37.8,1.03
1/4/2024 7:27,VH_34,3,2413,91.5,35.3,0.43
1/4/2024 7:28,VH_22,4,2245,91.5,40.2,1.1
1/4/2024 7:29,VH_3,5,1994,89.9,43,1.27
1/4/2024 7:30,VH_6,4,2094,79.2,51,0.99
1/4/2024 7:31,VH_15,3,2178,80.8,43.6,0.92
1/4/2024 7:32,VH_27,5,1730,92.4,46.3,1.08
1/4/2024 7:33,VH_10,2,2429,80.5,47.1,1.35
1/4/2024 7:34,VH_9,1,2056,91.6,39.9,1.09
1/4/2024 7:35,VH_33,1,1364,87.5,52.3,1.04
1/4/2024 7:36,VH_32,3,2192,91.4,41.7,0.92
1/4/2024 7:37,VH_48,4,1977,80.5,52.8,0.79
1/4/2024 7:38,VH_6,2,2706,91.6,44.4,1
1/4/2024 7:39,VH_41,5,2024,81.2,43.3,1.01
1/4/2024 7:40,VH_36,4,1870,91.6,39.4,0.61
1/4/2024 7:41,VH_2,3,2352,103.4,46,0.85
1/4/2024 7:42,VH_29,4,2001,92.6,56.3,1.23
1/4/2024 7:43,VH_4,3,1966,93.2,47.1,0.95
1/4/2024 7:44,VH_1,1,2352,98.2,46.4,0.51
1/4/2024 7:45,VH_19,1,1887,76,41.7,1.32
1/4/2024 7:46,VH_26,4,1762,107.2,48,0.82
1/4/2024 7:47,VH_25,2,2717,79.4,45.8,0.91
1/4/2024 7:48,VH_10,5,2373,98.8,44.7,1.21
1/4/2024 7:49,VH_15,3,2120,97.5,47.5,0.85
1/4/2024 7:50,VH_22,5,2198,81,35.9,0.61
1/4/2024 7:51,VH_48,1,2351,100.1,44.5,1.04
1/4/2024 7:52,VH_21,2,2492,95,39,1.16
1/4/2024 7:53,VH_22,2,1973,108.9,45.1,0.91
1/4/2024 7:54,VH_36,5,2309,91.9,41.4,0.98
1/4/2024 7:55,VH_34,1,2047,88.9,41.7,0.76
1/4/2024 7:56,VH_30,5,2143,84.9,38.3,0.8
1/4/2024 7:57,VH_25,4,2248,72.6,50.6,0.94
1/4/2024 7:58,VH_45,2,2197,86.8,41.6,1.13
1/4/2024 7:59,VH_28,2,2420,87.2,41.9,1.02
1/4/2024 8:00,VH_1,4,2346,92.6,52.7,1.2
1/4/2024 8:01,VH_49,1,1747,75.8,47.8,1.33
1/4/2024 8:02,VH_45,2,1792,87.6,34.8,1.18
1/4/2024 8:03,VH_4,3,2089,95.8,51.9,0.68
1/4/2024 8:04,VH_7,3,2748,96.8,53.2,0.94
1/4/2024 8:05,VH_49,1,1944,71.4,52.8,1.18
1/4/2024 8:06,VH_9,4,2137,97.1,48.3,0.98
1/4/2024 8:07,VH_36,5,2039,87.5,39.5,0.68
1/4/2024 8:08,VH_19,1,2033,88.1,44.8,0.89
1/4/2024 8:09,VH_1,5,2253,66.4,37.8,0.55
